dataset_id,title,source_family,source_zip_path,raw_relative_path,source_resolution,source_content_status,preview_feasibility_status,preview_eligibility_blockers,raster_member_path,wms_member_path,crs,native_bounds,wgs84_bounds,raster_width,raster_height,band_count,dtype,nodata,sample_width,sample_height,sample_valid_pixel_count,sample_unique_value_count,sample_min,sample_max,visual_signal_status,wms_value_class_count,error_message
vl_virtualecocomm_westernhemlockcommongreenpeatmosstsugaheterophyllasphagnumgirgensohnii_335,western hemlock / common green peat-moss (Tsuga heterophylla / Sphagnum girgensohnii),virtual_layer,virtual_layers/virtualecocomm.westernhemlockcommongreenpeatmosstsugaheterophyllasphagnumgirgensohnii.335.zip,raw/hectaresbc_2022_export/virtual_layers/virtualecocomm.westernhemlockcommongreenpeatmosstsugaheterophyllasphagnumgirgensohnii.335.zip,local_archive_fallback,local_archive_fallback_present,metadata_preview_candidate,[],virtualecocomm.westernhemlockcommongreenpeatmosstsugaheterophyllasphagnumgirgensohnii.335.tiff,,EPSG:3005,"[159587.5, 173787.5, 1881187.5, 1748187.5]","[-141.0962892349142, 45.9344383046823, -110.19483972116899, 60.71688156515922]",17216,15744,1,int16,-9999.0,,,,,,,not_sampled_metadata_only,,
vl_virtualecocomm_westernhemlockcommonjuniperfalseboxtsugaheterophyllajuniperuscommunispaxistimamyrsinites_1,western hemlock / common juniper - falsebox (Tsuga heterophylla / Juniperus communis - Paxistima myrsinites),virtual_layer,virtual_layers/virtualecocomm.westernhemlockcommonjuniperfalseboxtsugaheterophyllajuniperuscommunispaxistimamyrsinites.1.zip,raw/hectaresbc_2022_export/virtual_layers/virtualecocomm.westernhemlockcommonjuniperfalseboxtsugaheterophyllajuniperuscommunispaxistimamyrsinites.1.zip,local_archive_fallback,local_archive_fallback_present,metadata_preview_candidate,[],virtualecocomm.westernhemlockcommonjuniperfalseboxtsugaheterophyllajuniperuscommunispaxistimamyrsinites.1.tiff,,EPSG:3005,"[159587.5, 173787.5, 1881187.5, 1748187.5]","[-141.0962892349142, 45.9344383046823, -110.19483972116899, 60.71688156515922]",17216,15744,1,int16,-9999.0,,,,,,,not_sampled_metadata_only,,
vl_virtualecocomm_westernhemlockcommonsnowberrytsugaheterophyllasymphoricarposalbus_100,western hemlock / common snowberry (Tsuga heterophylla / Symphoricarpos albus),virtual_layer,virtual_layers/virtualecocomm.westernhemlockcommonsnowberrytsugaheterophyllasymphoricarposalbus.100.zip,raw/hectaresbc_2022_export/virtual_layers/virtualecocomm.westernhemlockcommonsnowberrytsugaheterophyllasymphoricarposalbus.100.zip,local_archive_fallback,local_archive_fallback_present,metadata_preview_candidate,[],virtualecocomm.westernhemlockcommonsnowberrytsugaheterophyllasymphoricarposalbus.100.tiff,,EPSG:3005,"[159587.5, 173787.5, 1881187.5, 1748187.5]","[-141.0962892349142, 45.9344383046823, -110.19483972116899, 60.71688156515922]",17216,15744,1,int16,-9999.0,,,,,,,not_sampled_metadata_only,,
vl_virtualecocomm_westernhemlockdevilsclubblackgooseberrytsugaheterophyllaoplopanaxhorridusribeslacustre_189,western hemlock / devil's club - black gooseberry (Tsuga heterophylla / Oplopanax horridus - Ribes lacustre),virtual_layer,virtual_layers/virtualecocomm.westernhemlockdevilsclubblackgooseberrytsugaheterophyllaoplopanaxhorridusribeslacustre.189.zip,raw/hectaresbc_2022_export/virtual_layers/virtualecocomm.westernhemlockdevilsclubblackgooseberrytsugaheterophyllaoplopanaxhorridusribeslacustre.189.zip,local_archive_fallback,local_archive_fallback_present,metadata_preview_candidate,[],virtualecocomm.westernhemlockdevilsclubblackgooseberrytsugaheterophyllaoplopanaxhorridusribeslacustre.189.tiff,,EPSG:3005,"[159587.5, 173787.5, 1881187.5, 1748187.5]","[-141.0962892349142, 45.9344383046823, -110.19483972116899, 60.71688156515922]",17216,15744,1,int16,-9999.0,,,,,,,not_sampled_metadata_only,,
vl_virtualecocomm_westernhemlockdevilsclubtsugaheterophyllaoplopanaxhorridus_86,western hemlock / devil's club (Tsuga heterophylla / Oplopanax horridus),virtual_layer,virtual_layers/virtualecocomm.westernhemlockdevilsclubtsugaheterophyllaoplopanaxhorridus.86.zip,raw/hectaresbc_2022_export/virtual_layers/virtualecocomm.westernhemlockdevilsclubtsugaheterophyllaoplopanaxhorridus.86.zip,local_archive_fallback,local_archive_fallback_present,metadata_preview_candidate,[],virtualecocomm.westernhemlockdevilsclubtsugaheterophyllaoplopanaxhorridus.86.tiff,,EPSG:3005,"[159587.5, 173787.5, 1881187.5, 1748187.5]","[-141.0962892349142, 45.9344383046823, -110.19483972116899, 60.71688156515922]",17216,15744,1,int16,-9999.0,,,,,,,not_sampled_metadata_only,,
vl_virtualecocomm_westernhemlockdouglasfirelectrifiedcatstailmossdrysubmaritime1tsugaheterophyllapseudotsugamenziesiirhytidiadelphustriquetrusdrysubmaritime1_194,western hemlock - Douglas-fir / electrified cat's-tail moss Dry Submaritime 1 (Tsuga heterophylla - Pseudotsuga menziesii / Rhytidiadelphus triquetrus Dry Submaritime 1),virtual_layer,virtual_layers/virtualecocomm.westernhemlockdouglasfirelectrifiedcatstailmossdrysubmaritime1tsugaheterophyllapseudotsugamenziesiirhytidiadelphustriquetrusdrysubmaritime1.194.zip,raw/hectaresbc_2022_export/virtual_layers/virtualecocomm.westernhemlockdouglasfirelectrifiedcatstailmossdrysubmaritime1tsugaheterophyllapseudotsugamenziesiirhytidiadelphustriquetrusdrysubmaritime1.194.zip,local_archive_fallback,local_archive_fallback_present,metadata_preview_candidate,[],virtualecocomm.westernhemlockdouglasfirelectrifiedcatstailmossdrysubmaritime1tsugaheterophyllapseudotsugamenziesiirhytidiadelphustriquetrusdrysubmaritime1.194.tiff,,EPSG:3005,"[159587.5, 173787.5, 1881187.5, 1748187.5]","[-141.0962892349142, 45.9344383046823, -110.19483972116899, 60.71688156515922]",17216,15744,1,int16,-9999.0,,,,,,,not_sampled_metadata_only,,
vl_virtualecocomm_westernhemlockdouglasfirelectrifiedcatstailmossdrysubmaritime2tsugaheterophyllapseudotsugamenziesiirhytidiadelphustriquetrusdrysubmaritime2_304,western hemlock - Douglas-fir / electrified cat's-tail moss Dry Submaritime 2 (Tsuga heterophylla - Pseudotsuga menziesii / Rhytidiadelphus triquetrus Dry Submaritime 2),virtual_layer,virtual_layers/virtualecocomm.westernhemlockdouglasfirelectrifiedcatstailmossdrysubmaritime2tsugaheterophyllapseudotsugamenziesiirhytidiadelphustriquetrusdrysubmaritime2.304.zip,raw/hectaresbc_2022_export/virtual_layers/virtualecocomm.westernhemlockdouglasfirelectrifiedcatstailmossdrysubmaritime2tsugaheterophyllapseudotsugamenziesiirhytidiadelphustriquetrusdrysubmaritime2.304.zip,local_archive_fallback,local_archive_fallback_present,metadata_preview_candidate,[],virtualecocomm.westernhemlockdouglasfirelectrifiedcatstailmossdrysubmaritime2tsugaheterophyllapseudotsugamenziesiirhytidiadelphustriquetrusdrysubmaritime2.304.tiff,,EPSG:3005,"[159587.5, 173787.5, 1881187.5, 1748187.5]","[-141.0962892349142, 45.9344383046823, -110.19483972116899, 60.71688156515922]",17216,15744,1,int16,-9999.0,,,,,,,not_sampled_metadata_only,,
vl_virtualecocomm_westernhemlockdouglasfiroregonbeakedmosstsugaheterophyllapseudotsugamenziesiieurhynchiumoreganum_104,western hemlock - Douglas-fir / Oregon beaked-moss (Tsuga heterophylla - Pseudotsuga menziesii / Eurhynchium oreganum),virtual_layer,virtual_layers/virtualecocomm.westernhemlockdouglasfiroregonbeakedmosstsugaheterophyllapseudotsugamenziesiieurhynchiumoreganum.104.zip,raw/hectaresbc_2022_export/virtual_layers/virtualecocomm.westernhemlockdouglasfiroregonbeakedmosstsugaheterophyllapseudotsugamenziesiieurhynchiumoreganum.104.zip,local_archive_fallback,local_archive_fallback_present,metadata_preview_candidate,[],virtualecocomm.westernhemlockdouglasfiroregonbeakedmosstsugaheterophyllapseudotsugamenziesiieurhynchiumoreganum.104.tiff,,EPSG:3005,"[159587.5, 173787.5, 1881187.5, 1748187.5]","[-141.0962892349142, 45.9344383046823, -110.19483972116899, 60.71688156515922]",17216,15744,1,int16,-9999.0,,,,,,,not_sampled_metadata_only,,
vl_virtualecocomm_westernhemlockfalseazaleacladlichenstsugaheterophyllamenziesiaferrugineacladoniaspp_259,western hemlock / false azalea / clad lichens (Tsuga heterophylla / Menziesia ferruginea / Cladonia spp.),virtual_layer,virtual_layers/virtualecocomm.westernhemlockfalseazaleacladlichenstsugaheterophyllamenziesiaferrugineacladoniaspp.259.zip,raw/hectaresbc_2022_export/virtual_layers/virtualecocomm.westernhemlockfalseazaleacladlichenstsugaheterophyllamenziesiaferrugineacladoniaspp.259.zip,local_archive_fallback,local_archive_fallback_present,metadata_preview_candidate,[],virtualecocomm.westernhemlockfalseazaleacladlichenstsugaheterophyllamenziesiaferrugineacladoniaspp.259.tiff,,EPSG:3005,"[159587.5, 173787.5, 1881187.5, 1748187.5]","[-141.0962892349142, 45.9344383046823, -110.19483972116899, 60.71688156515922]",17216,15744,1,int16,-9999.0,,,,,,,not_sampled_metadata_only,,
vl_virtualecocomm_westernhemlockfalseboxtsugaheterophyllapaxistimamyrsinites_406,western hemlock / falsebox (Tsuga heterophylla / Paxistima myrsinites),virtual_layer,virtual_layers/virtualecocomm.westernhemlockfalseboxtsugaheterophyllapaxistimamyrsinites.406.zip,raw/hectaresbc_2022_export/virtual_layers/virtualecocomm.westernhemlockfalseboxtsugaheterophyllapaxistimamyrsinites.406.zip,local_archive_fallback,local_archive_fallback_present,metadata_preview_candidate,[],virtualecocomm.westernhemlockfalseboxtsugaheterophyllapaxistimamyrsinites.406.tiff,,EPSG:3005,"[159587.5, 173787.5, 1881187.5, 1748187.5]","[-141.0962892349142, 45.9344383046823, -110.19483972116899, 60.71688156515922]",17216,15744,1,int16,-9999.0,,,,,,,not_sampled_metadata_only,,
vl_virtualecocomm_westernhemlockflatmosstsugaheterophyllaplagiotheciumundulatum_312,western hemlock / flat-moss (Tsuga heterophylla / Plagiothecium undulatum),virtual_layer,virtual_layers/virtualecocomm.westernhemlockflatmosstsugaheterophyllaplagiotheciumundulatum.312.zip,raw/hectaresbc_2022_export/virtual_layers/virtualecocomm.westernhemlockflatmosstsugaheterophyllaplagiotheciumundulatum.312.zip,local_archive_fallback,local_archive_fallback_present,metadata_preview_candidate,[],virtualecocomm.westernhemlockflatmosstsugaheterophyllaplagiotheciumundulatum.312.tiff,,EPSG:3005,"[159587.5, 173787.5, 1881187.5, 1748187.5]","[-141.0962892349142, 45.9344383046823, -110.19483972116899, 60.71688156515922]",17216,15744,1,int16,-9999.0,,,,,,,not_sampled_metadata_only,,
vl_virtualecocomm_westernhemlockhybridwhitesprucestepmosstsugaheterophyllapiceaengelmanniixglaucahylocomiumsplendens_366,western hemlock - hybrid white spruce / step moss (Tsuga heterophylla - Picea engelmannii x glauca / Hylocomium splendens),virtual_layer,virtual_layers/virtualecocomm.westernhemlockhybridwhitesprucestepmosstsugaheterophyllapiceaengelmanniixglaucahylocomiumsplendens.366.zip,raw/hectaresbc_2022_export/virtual_layers/virtualecocomm.westernhemlockhybridwhitesprucestepmosstsugaheterophyllapiceaengelmanniixglaucahylocomiumsplendens.366.zip,local_archive_fallback,local_archive_fallback_present,metadata_preview_candidate,[],virtualecocomm.westernhemlockhybridwhitesprucestepmosstsugaheterophyllapiceaengelmanniixglaucahylocomiumsplendens.366.tiff,,EPSG:3005,"[159587.5, 173787.5, 1881187.5, 1748187.5]","[-141.0962892349142, 45.9344383046823, -110.19483972116899, 60.71688156515922]",17216,15744,1,int16,-9999.0,,,,,,,not_sampled_metadata_only,,
vl_virtualecocomm_westernhemlockkinnikinnickcladlichenstsugaheterophyllaarctostaphylosuvaursicladoniaspp_173,western hemlock / kinnikinnick / clad lichens (Tsuga heterophylla / Arctostaphylos uva-ursi / Cladonia spp.),virtual_layer,virtual_layers/virtualecocomm.westernhemlockkinnikinnickcladlichenstsugaheterophyllaarctostaphylosuvaursicladoniaspp.173.zip,raw/hectaresbc_2022_export/virtual_layers/virtualecocomm.westernhemlockkinnikinnickcladlichenstsugaheterophyllaarctostaphylosuvaursicladoniaspp.173.zip,local_archive_fallback,local_archive_fallback_present,metadata_preview_candidate,[],virtualecocomm.westernhemlockkinnikinnickcladlichenstsugaheterophyllaarctostaphylosuvaursicladoniaspp.173.tiff,,EPSG:3005,"[159587.5, 173787.5, 1881187.5, 1748187.5]","[-141.0962892349142, 45.9344383046823, -110.19483972116899, 60.71688156515922]",17216,15744,1,int16,-9999.0,,,,,,,not_sampled_metadata_only,,
vl_virtualecocomm_westernhemlocklodgepolepinegreyreindeerlichentsugaheterophyllapinuscontortacladinarangiferina_450,western hemlock - lodgepole pine / grey reindeer lichen (Tsuga heterophylla - Pinus contorta / Cladina rangiferina),virtual_layer,virtual_layers/virtualecocomm.westernhemlocklodgepolepinegreyreindeerlichentsugaheterophyllapinuscontortacladinarangiferina.450.zip,raw/hectaresbc_2022_export/virtual_layers/virtualecocomm.westernhemlocklodgepolepinegreyreindeerlichentsugaheterophyllapinuscontortacladinarangiferina.450.zip,local_archive_fallback,local_archive_fallback_present,metadata_preview_candidate,[],virtualecocomm.westernhemlocklodgepolepinegreyreindeerlichentsugaheterophyllapinuscontortacladinarangiferina.450.tiff,,EPSG:3005,"[159587.5, 173787.5, 1881187.5, 1748187.5]","[-141.0962892349142, 45.9344383046823, -110.19483972116899, 60.71688156515922]",17216,15744,1,int16,-9999.0,,,,,,,not_sampled_metadata_only,,
vl_virtualecocomm_westernhemlocklodgepolepineredstemmedfeathermosstsugaheterophyllapinuscontortapleuroziumschreberi_138,western hemlock - lodgepole pine / red-stemmed feathermoss (Tsuga heterophylla - Pinus contorta / Pleurozium schreberi),virtual_layer,virtual_layers/virtualecocomm.westernhemlocklodgepolepineredstemmedfeathermosstsugaheterophyllapinuscontortapleuroziumschreberi.138.zip,raw/hectaresbc_2022_export/virtual_layers/virtualecocomm.westernhemlocklodgepolepineredstemmedfeathermosstsugaheterophyllapinuscontortapleuroziumschreberi.138.zip,local_archive_fallback,local_archive_fallback_present,metadata_preview_candidate,[],virtualecocomm.westernhemlocklodgepolepineredstemmedfeathermosstsugaheterophyllapinuscontortapleuroziumschreberi.138.tiff,,EPSG:3005,"[159587.5, 173787.5, 1881187.5, 1748187.5]","[-141.0962892349142, 45.9344383046823, -110.19483972116899, 60.71688156515922]",17216,15744,1,int16,-9999.0,,,,,,,not_sampled_metadata_only,,
vl_virtualecocomm_westernhemlockqueenscuptsugaheterophyllaclintoniauniflora_334,western hemlock / queen's cup (Tsuga heterophylla / Clintonia uniflora),virtual_layer,virtual_layers/virtualecocomm.westernhemlockqueenscuptsugaheterophyllaclintoniauniflora.334.zip,raw/hectaresbc_2022_export/virtual_layers/virtualecocomm.westernhemlockqueenscuptsugaheterophyllaclintoniauniflora.334.zip,local_archive_fallback,local_archive_fallback_present,metadata_preview_candidate,[],virtualecocomm.westernhemlockqueenscuptsugaheterophyllaclintoniauniflora.334.tiff,,EPSG:3005,"[159587.5, 173787.5, 1881187.5, 1748187.5]","[-141.0962892349142, 45.9344383046823, -110.19483972116899, 60.71688156515922]",17216,15744,1,int16,-9999.0,,,,,,,not_sampled_metadata_only,,
vl_virtualecocomm_westernhemlockrochesprucestepmosstsugaheterophyllapiceaxlutziihylocomiumsplendens_282,western hemlock - Roche spruce / step moss (Tsuga heterophylla - Picea x lutzii / Hylocomium splendens),virtual_layer,virtual_layers/virtualecocomm.westernhemlockrochesprucestepmosstsugaheterophyllapiceaxlutziihylocomiumsplendens.282.zip,raw/hectaresbc_2022_export/virtual_layers/virtualecocomm.westernhemlockrochesprucestepmosstsugaheterophyllapiceaxlutziihylocomiumsplendens.282.zip,local_archive_fallback,local_archive_fallback_present,metadata_preview_candidate,[],virtualecocomm.westernhemlockrochesprucestepmosstsugaheterophyllapiceaxlutziihylocomiumsplendens.282.tiff,,EPSG:3005,"[159587.5, 173787.5, 1881187.5, 1748187.5]","[-141.0962892349142, 45.9344383046823, -110.19483972116899, 60.71688156515922]",17216,15744,1,int16,-9999.0,,,,,,,not_sampled_metadata_only,,
vl_virtualecocomm_westernhemlocksitkasprucealaskanblueberrytsugaheterophyllapiceasitchensisvacciniumalaskaense_315,western hemlock - Sitka spruce / Alaskan blueberry (Tsuga heterophylla - Picea sitchensis / Vaccinium alaskaense),virtual_layer,virtual_layers/virtualecocomm.westernhemlocksitkasprucealaskanblueberrytsugaheterophyllapiceasitchensisvacciniumalaskaense.315.zip,raw/hectaresbc_2022_export/virtual_layers/virtualecocomm.westernhemlocksitkasprucealaskanblueberrytsugaheterophyllapiceasitchensisvacciniumalaskaense.315.zip,local_archive_fallback,local_archive_fallback_present,metadata_preview_candidate,[],virtualecocomm.westernhemlocksitkasprucealaskanblueberrytsugaheterophyllapiceasitchensisvacciniumalaskaense.315.tiff,,EPSG:3005,"[159587.5, 173787.5, 1881187.5, 1748187.5]","[-141.0962892349142, 45.9344383046823, -110.19483972116899, 60.71688156515922]",17216,15744,1,int16,-9999.0,,,,,,,not_sampled_metadata_only,,
vl_virtualecocomm_westernhemlocksitkasprucelankymosstsugaheterophyllapiceasitchensisrhytidiadelphusloreus_42,western hemlock - Sitka spruce / lanky moss (Tsuga heterophylla - Picea sitchensis / Rhytidiadelphus loreus),virtual_layer,virtual_layers/virtualecocomm.westernhemlocksitkasprucelankymosstsugaheterophyllapiceasitchensisrhytidiadelphusloreus.42.zip,raw/hectaresbc_2022_export/virtual_layers/virtualecocomm.westernhemlocksitkasprucelankymosstsugaheterophyllapiceasitchensisrhytidiadelphusloreus.42.zip,local_archive_fallback,local_archive_fallback_present,metadata_preview_candidate,[],virtualecocomm.westernhemlocksitkasprucelankymosstsugaheterophyllapiceasitchensisrhytidiadelphusloreus.42.tiff,,EPSG:3005,"[159587.5, 173787.5, 1881187.5, 1748187.5]","[-141.0962892349142, 45.9344383046823, -110.19483972116899, 60.71688156515922]",17216,15744,1,int16,-9999.0,,,,,,,not_sampled_metadata_only,,
vl_virtualecocomm_westernhemlocksitkasprucestepmosstsugaheterophyllapiceasitchensishylocomiumsplendens_542,western hemlock - Sitka spruce / step moss (Tsuga heterophylla - Picea sitchensis / Hylocomium splendens),virtual_layer,virtual_layers/virtualecocomm.westernhemlocksitkasprucestepmosstsugaheterophyllapiceasitchensishylocomiumsplendens.542.zip,raw/hectaresbc_2022_export/virtual_layers/virtualecocomm.westernhemlocksitkasprucestepmosstsugaheterophyllapiceasitchensishylocomiumsplendens.542.zip,local_archive_fallback,local_archive_fallback_present,metadata_preview_candidate,[],virtualecocomm.westernhemlocksitkasprucestepmosstsugaheterophyllapiceasitchensishylocomiumsplendens.542.tiff,,EPSG:3005,"[159587.5, 173787.5, 1881187.5, 1748187.5]","[-141.0962892349142, 45.9344383046823, -110.19483972116899, 60.71688156515922]",17216,15744,1,int16,-9999.0,,,,,,,not_sampled_metadata_only,,
vl_virtualecocomm_westernhemlocksubalpinefiroakferntsugaheterophyllaabieslasiocarpagymnocarpiumdryopteris_200,western hemlock - subalpine fir / oak fern (Tsuga heterophylla - Abies lasiocarpa / Gymnocarpium dryopteris),virtual_layer,virtual_layers/virtualecocomm.westernhemlocksubalpinefiroakferntsugaheterophyllaabieslasiocarpagymnocarpiumdryopteris.200.zip,raw/hectaresbc_2022_export/virtual_layers/virtualecocomm.westernhemlocksubalpinefiroakferntsugaheterophyllaabieslasiocarpagymnocarpiumdryopteris.200.zip,local_archive_fallback,local_archive_fallback_present,metadata_preview_candidate,[],virtualecocomm.westernhemlocksubalpinefiroakferntsugaheterophyllaabieslasiocarpagymnocarpiumdryopteris.200.tiff,,EPSG:3005,"[159587.5, 173787.5, 1881187.5, 1748187.5]","[-141.0962892349142, 45.9344383046823, -110.19483972116899, 60.71688156515922]",17216,15744,1,int16,-9999.0,,,,,,,not_sampled_metadata_only,,
vl_virtualecocomm_westernhemlockvelvetleavedblueberryfalseboxtsugaheterophyllavacciniummyrtilloidespaxistimamyrsinites_256,western hemlock / velvet-leaved blueberry - falsebox (Tsuga heterophylla / Vaccinium myrtilloides - Paxistima myrsinites),virtual_layer,virtual_layers/virtualecocomm.westernhemlockvelvetleavedblueberryfalseboxtsugaheterophyllavacciniummyrtilloidespaxistimamyrsinites.256.zip,raw/hectaresbc_2022_export/virtual_layers/virtualecocomm.westernhemlockvelvetleavedblueberryfalseboxtsugaheterophyllavacciniummyrtilloidespaxistimamyrsinites.256.zip,local_archive_fallback,local_archive_fallback_present,metadata_preview_candidate,[],virtualecocomm.westernhemlockvelvetleavedblueberryfalseboxtsugaheterophyllavacciniummyrtilloidespaxistimamyrsinites.256.tiff,,EPSG:3005,"[159587.5, 173787.5, 1881187.5, 1748187.5]","[-141.0962892349142, 45.9344383046823, -110.19483972116899, 60.71688156515922]",17216,15744,1,int16,-9999.0,,,,,,,not_sampled_metadata_only,,
vl_virtualecocomm_westernhemlockvinemaplefalseboxtsugaheterophyllaacercircinatumpaxistimamyrsinites_147,western hemlock / vine maple - falsebox (Tsuga heterophylla / Acer circinatum - Paxistima myrsinites),virtual_layer,virtual_layers/virtualecocomm.westernhemlockvinemaplefalseboxtsugaheterophyllaacercircinatumpaxistimamyrsinites.147.zip,raw/hectaresbc_2022_export/virtual_layers/virtualecocomm.westernhemlockvinemaplefalseboxtsugaheterophyllaacercircinatumpaxistimamyrsinites.147.zip,local_archive_fallback,local_archive_fallback_present,metadata_preview_candidate,[],virtualecocomm.westernhemlockvinemaplefalseboxtsugaheterophyllaacercircinatumpaxistimamyrsinites.147.tiff,,EPSG:3005,"[159587.5, 173787.5, 1881187.5, 1748187.5]","[-141.0962892349142, 45.9344383046823, -110.19483972116899, 60.71688156515922]",17216,15744,1,int16,-9999.0,,,,,,,not_sampled_metadata_only,,
vl_virtualecocomm_westernhemlockwesternredcedarcladlichenstsugaheterophyllathujaplicatacladoniaspp_81,western hemlock - western redcedar / clad lichens (Tsuga heterophylla - Thuja plicata / Cladonia spp.),virtual_layer,virtual_layers/virtualecocomm.westernhemlockwesternredcedarcladlichenstsugaheterophyllathujaplicatacladoniaspp.81.zip,raw/hectaresbc_2022_export/virtual_layers/virtualecocomm.westernhemlockwesternredcedarcladlichenstsugaheterophyllathujaplicatacladoniaspp.81.zip,local_archive_fallback,local_archive_fallback_present,metadata_preview_candidate,[],virtualecocomm.westernhemlockwesternredcedarcladlichenstsugaheterophyllathujaplicatacladoniaspp.81.tiff,,EPSG:3005,"[159587.5, 173787.5, 1881187.5, 1748187.5]","[-141.0962892349142, 45.9344383046823, -110.19483972116899, 60.71688156515922]",17216,15744,1,int16,-9999.0,,,,,,,not_sampled_metadata_only,,
vl_virtualecocomm_westernhemlockwesternredcedardeerferntsugaheterophyllathujaplicatablechnumspicant_564,western hemlock - western redcedar / deer fern (Tsuga heterophylla - Thuja plicata / Blechnum spicant),virtual_layer,virtual_layers/virtualecocomm.westernhemlockwesternredcedardeerferntsugaheterophyllathujaplicatablechnumspicant.564.zip,raw/hectaresbc_2022_export/virtual_layers/virtualecocomm.westernhemlockwesternredcedardeerferntsugaheterophyllathujaplicatablechnumspicant.564.zip,local_archive_fallback,local_archive_fallback_present,metadata_preview_candidate,[],virtualecocomm.westernhemlockwesternredcedardeerferntsugaheterophyllathujaplicatablechnumspicant.564.tiff,,EPSG:3005,"[159587.5, 173787.5, 1881187.5, 1748187.5]","[-141.0962892349142, 45.9344383046823, -110.19483972116899, 60.71688156515922]",17216,15744,1,int16,-9999.0,,,,,,,not_sampled_metadata_only,,
vl_virtualecocomm_westernhemlockwesternredcedarfalseboxredstemmedfeathermosstsugaheterophyllathujaplicatapaxistimamyrsinitespleuroziumschreberi_482,western hemlock - western redcedar / falsebox / red-stemmed feathermoss (Tsuga heterophylla - Thuja plicata / Paxistima myrsinites / Pleurozium schreberi),virtual_layer,virtual_layers/virtualecocomm.westernhemlockwesternredcedarfalseboxredstemmedfeathermosstsugaheterophyllathujaplicatapaxistimamyrsinitespleuroziumschreberi.482.zip,raw/hectaresbc_2022_export/virtual_layers/virtualecocomm.westernhemlockwesternredcedarfalseboxredstemmedfeathermosstsugaheterophyllathujaplicatapaxistimamyrsinitespleuroziumschreberi.482.zip,local_archive_fallback,local_archive_fallback_present,metadata_preview_candidate,[],virtualecocomm.westernhemlockwesternredcedarfalseboxredstemmedfeathermosstsugaheterophyllathujaplicatapaxistimamyrsinitespleuroziumschreberi.482.tiff,,EPSG:3005,"[159587.5, 173787.5, 1881187.5, 1748187.5]","[-141.0962892349142, 45.9344383046823, -110.19483972116899, 60.71688156515922]",17216,15744,1,int16,-9999.0,,,,,,,not_sampled_metadata_only,,
vl_virtualecocomm_westernhemlockwesternredcedaroakferntsugaheterophyllathujaplicatagymnocarpiumdryopteris_204,western hemlock - western redcedar / oak fern (Tsuga heterophylla - Thuja plicata / Gymnocarpium dryopteris),virtual_layer,virtual_layers/virtualecocomm.westernhemlockwesternredcedaroakferntsugaheterophyllathujaplicatagymnocarpiumdryopteris.204.zip,raw/hectaresbc_2022_export/virtual_layers/virtualecocomm.westernhemlockwesternredcedaroakferntsugaheterophyllathujaplicatagymnocarpiumdryopteris.204.zip,local_archive_fallback,local_archive_fallback_present,metadata_preview_candidate,[],virtualecocomm.westernhemlockwesternredcedaroakferntsugaheterophyllathujaplicatagymnocarpiumdryopteris.204.tiff,,EPSG:3005,"[159587.5, 173787.5, 1881187.5, 1748187.5]","[-141.0962892349142, 45.9344383046823, -110.19483972116899, 60.71688156515922]",17216,15744,1,int16,-9999.0,,,,,,,not_sampled_metadata_only,,
vl_virtualecocomm_westernhemlockwesternredcedarsalalmoistmaritime1tsugaheterophyllathujaplicatagaultheriashallonmoistmaritime1_228,western hemlock - western redcedar / salal Moist Maritime 1 (Tsuga heterophylla - Thuja plicata / Gaultheria shallon Moist Maritime 1),virtual_layer,virtual_layers/virtualecocomm.westernhemlockwesternredcedarsalalmoistmaritime1tsugaheterophyllathujaplicatagaultheriashallonmoistmaritime1.228.zip,raw/hectaresbc_2022_export/virtual_layers/virtualecocomm.westernhemlockwesternredcedarsalalmoistmaritime1tsugaheterophyllathujaplicatagaultheriashallonmoistmaritime1.228.zip,local_archive_fallback,local_archive_fallback_present,metadata_preview_candidate,[],virtualecocomm.westernhemlockwesternredcedarsalalmoistmaritime1tsugaheterophyllathujaplicatagaultheriashallonmoistmaritime1.228.tiff,,EPSG:3005,"[159587.5, 173787.5, 1881187.5, 1748187.5]","[-141.0962892349142, 45.9344383046823, -110.19483972116899, 60.71688156515922]",17216,15744,1,int16,-9999.0,,,,,,,not_sampled_metadata_only,,
vl_virtualecocomm_westernhemlockwesternredcedarsalalmoistmaritime2tsugaheterophyllathujaplicatagaultheriashallonmoistmaritime2_120,western hemlock - western redcedar / salal Moist Maritime 2 (Tsuga heterophylla - Thuja plicata / Gaultheria shallon Moist Maritime 2),virtual_layer,virtual_layers/virtualecocomm.westernhemlockwesternredcedarsalalmoistmaritime2tsugaheterophyllathujaplicatagaultheriashallonmoistmaritime2.120.zip,raw/hectaresbc_2022_export/virtual_layers/virtualecocomm.westernhemlockwesternredcedarsalalmoistmaritime2tsugaheterophyllathujaplicatagaultheriashallonmoistmaritime2.120.zip,local_archive_fallback,local_archive_fallback_present,metadata_preview_candidate,[],virtualecocomm.westernhemlockwesternredcedarsalalmoistmaritime2tsugaheterophyllathujaplicatagaultheriashallonmoistmaritime2.120.tiff,,EPSG:3005,"[159587.5, 173787.5, 1881187.5, 1748187.5]","[-141.0962892349142, 45.9344383046823, -110.19483972116899, 60.71688156515922]",17216,15744,1,int16,-9999.0,,,,,,,not_sampled_metadata_only,,
